status,gene-symbol,gene-name,ensembl-id,chromosome,genetic-category,gene-score,syndromic,eagle,number-of-reports
9,SLC7A5,"solute carrier family 7 member 5",,16,"Rare Single Gene Mutation, Functional",2,0,,6
9,SLC7A7,"solute carrier family 7 member 7",,14,"Rare Single Gene Mutation",2,0,,7
9,SLC9A1,"solute carrier family 9 member A1",,1,"Rare Single Gene Mutation",3,1,,8
9,SLC9A6,"solute carrier family 9 (sodium/hydrogen exchanger), member 6",,X,"Rare Single Gene Mutation, Syndromic, Functional",1,1,,24
9,SLC9A9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,18
9,SLCO1B3,"Solute carrier organic anion transporter family, member 1B3",,12,"Rare Single Gene Mutation",2,0,,7
9,SLFN5,"schlafen family member 5",,17,"Rare Single Gene Mutation",3,0,,4
9,SLITRK2,"SLIT and NTRK like family member 2",,X,"Rare Single Gene Mutation, Syndromic, Functional",,1,,8
9,SLITRK5,"SLIT and NTRK like family member 5",,13,"Rare Single Gene Mutation, Functional",2,0,,10
9,SMAD4,"SMAD family member 4",,18,"Rare Single Gene Mutation, Syndromic, Functional",2,0,,15
9,SMAP2,"small ArfGAP2",,1,"Rare Single Gene Mutation, Genetic Association",2,0,,5
9,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",,9,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,1,,31
9,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",,19,"Rare Single Gene Mutation, Syndromic, Functional",1,0,,27
9,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2",,12,"Rare Single Gene Mutation, Syndromic, Functional",1,1,10,22
9,SMARCA1,"SNF2 related chromatin remodeling ATPase 1",,X,"Rare Single Gene Mutation, Syndromic",1,0,,4
9,SMC1A,"structural maintenance of chromosomes 1A",,X,"Rare Single Gene Mutation, Syndromic",,1,,21
9,SMC3,"structural maintenance of chromosomes 3",,10,"Rare Single Gene Mutation, Syndromic",2,1,,16
9,SMG6,"SMG6, nonsense mediated mRNA decay factor",,17,"Rare Single Gene Mutation",2,0,,5
9,SMURF1,"SMAD specific E3 ubiquitin protein ligase 1",,7,"Rare Single Gene Mutation",2,0,,4
9,SNAP25,"Synaptosomal-associated protein, 25kDa",,20,"Rare Single Gene Mutation, Genetic Association",2,0,,14
9,SNCAIP,"synuclein alpha interacting protein",,5,"Rare Single Gene Mutation",3,0,,3
9,SND1,"staphylococcal nuclease and tudor domain containing 1",,7,"Rare Single Gene Mutation, Genetic Association",2,0,,11
9,SNTG2,"syntrophin gamma 2",,2,"Rare Single Gene Mutation",2,0,,7
9,SNX14,"Sorting nexin 14",,6,"Rare Single Gene Mutation, Syndromic",,1,,11
9,SNX5,"sorting nexin 5",,20,"Rare Single Gene Mutation",2,0,,6
9,SOD1,"superoxide dismutase 1",,21,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,4
9,SON,"SONDNA binding protein",,21,"Rare Single Gene Mutation, Syndromic, Functional",1,1,11,29
9,SORCS3,"sortilin related VPS10 domain containing receptor 3",,10,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,,7
9,SOS2,"SOS Ras/Rho guanine nucleotide exchange factor 2",,14,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,,7
9,SOX5,"SRY-box 5",,12,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,1,17.6,26
9,SOX6,"SRY-box transcription factor 6",,11,"Rare Single Gene Mutation, Syndromic",,1,,5
9,SPARCL1,"SPARC like 1",,4,"Rare Single Gene Mutation, Functional",2,0,,5
9,SPAST,Spastin,,2,"Rare Single Gene Mutation, Syndromic",1,0,8.1,19
9,SPEN,"spenfamily transcriptional repressor",,1,"Rare Single Gene Mutation, Syndromic",2,0,,20
9,SPP2,"secreted phosphoprotein 2",,2,"Rare Single Gene Mutation",2,0,,4
9,SPRY2,"sprouty RTK signaling antagonist 2",,13,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,4
9,SPTBN1,"spectrin beta, non-erythrocytic 1",,2,"Rare Single Gene Mutation, Syndromic",2,1,,15
9,SRCAP,"Snf2 related CREBBP activator protein",,16,"Rare Single Gene Mutation, Syndromic, Functional",1,0,,19
9,SRGAP3,"SLIT-ROBO Rho GTPase activating protein 3",,3,"Rare Single Gene Mutation",2,0,,6
9,SRPRA,"SRP receptor subunit alpha",,11,"Rare Single Gene Mutation",1,0,4.75,3
9,SRRM2,"serine/arginine repetitive matrix 2",,16,"Rare Single Gene Mutation, Syndromic",2,1,,15
9,SRSF1,"serine and arginine rich splicing factor 1",,17,"Rare Single Gene Mutation, Syndromic",3,1,,4
9,SRSF11,"serine and arginine rich splicing factor 11",,1,"Rare Single Gene Mutation",2,0,,6
9,SSR4,"signal sequence receptor subunit 4",,X,"Rare Single Gene Mutation, Syndromic",3,0,,4
9,SSRP1,"structure specific recognition protein 1",,11,"Rare Single Gene Mutation",2,0,,3
9,ST7,"suppression of tumorigenicity 7",,7,"Rare Single Gene Mutation",2,0,,4
9,ST8SIA2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",,15,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,12
9,STAG1,"stromal antigen 1",,3,"Rare Single Gene Mutation, Syndromic",,1,,11
9,STX1A,"Syntaxin 1A (brain)",,7,"Rare Single Gene Mutation, Genetic Association",2,0,,7
9,STXBP1,"Syntaxin binding protein 1",,9,"Rare Single Gene Mutation, Syndromic, Functional",1,1,19.1,84
9,SLC22A15,"Solute carrier family 22, member 15",,1,"Genetic Association",2,0,,1
9,SLC25A27,"solute carrier family 25 member 27",,6,"Genetic Association",2,0,,1
9,SLC35B1,"solute carrier family 35 member B1",,17,"Genetic Association",2,0,,1
9,SPTAN1,"spectrin alpha, non-erythrocytic 1",,9,"Rare Single Gene Mutation",3,0,,13
9,STK39,"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)",,2,"Genetic Association",2,0,,5
9,STXBP5,"Syntaxin binding protein 5 (tomosyn)",,6,"Rare Single Gene Mutation",2,0,,8
9,STYK1,"Serine/threonine/tyrosine kinase 1",,12,"Rare Single Gene Mutation, Genetic Association",2,0,,4
9,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit",,14,"Rare Single Gene Mutation, Syndromic",2,1,,10
9,SYAP1,"Synapse associated protein 1",,X,"Rare Single Gene Mutation",2,0,,2
9,SYBU,syntabulin,,8,"Rare Single Gene Mutation",3,0,,1
9,SYCE1,"synaptonemal complex central element protein 1",,10,"Rare Single Gene Mutation",3,0,,3
9,SYN1,"Synapsin 1",,X,"Rare Single Gene Mutation, Functional",1,0,2.35,31
9,SYN2,"Synapsin II",,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,7
9,SYNCRIP,"synaptotagmin binding cytoplasmic RNA interacting protein",,6,"Rare Single Gene Mutation, Syndromic",2,0,,10
9,SYNE1,"spectrin repeat containing, nuclear envelope 1",,6,"Rare Single Gene Mutation, Genetic Association",2,0,,27
9,SYNGAP1,"synaptic Ras GTPase activating protein 1",,6,"Rare Single Gene Mutation, Syndromic, Functional",1,1,40.75,128
9,SYNJ1,"synaptojanin 1",,21,"Rare Single Gene Mutation",2,0,,3
9,SYP,synaptophysin,,X,"Rare Single Gene Mutation",3,0,,6
9,SYT1,"synaptotagmin 1",,12,"Rare Single Gene Mutation, Syndromic",,1,,12
9,SYT17,"synaptotagmin XVII",,16,"Rare Single Gene Mutation, Genetic Association",2,0,,5
9,TAF1,"TATA-box binding protein associated factor 1",,X,"Rare Single Gene Mutation, Syndromic",,1,,18
9,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",,16,"Rare Single Gene Mutation, Genetic Association",2,0,,6
9,TAF4,"TATA-box binding protein associated factor 4",,20,"Rare Single Gene Mutation, Syndromic",2,1,,5
9,TAF6,"TATA-box binding protein associated factor 6",,7,"Rare Single Gene Mutation, Syndromic",2,0,,9
9,TANC2,"etratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",,17,"Rare Single Gene Mutation, Syndromic, Functional",1,1,24.95,21
9,TAOK1,"TAO kinase 1",,17,"Rare Single Gene Mutation, Syndromic, Functional",1,1,8.25,14
9,TAOK2,"TAO kinase 2",,16,"Rare Single Gene Mutation, Functional",2,0,,14
9,TBC1D23,"TBC1 domain family member 23",,3,"Rare Single Gene Mutation, Syndromic",,1,,7
9,TBC1D31,"TBC1 domain family, member 31",,8,"Rare Single Gene Mutation",2,0,,7
9,TBC1D5,"TBC1 domain family, member 5",,3,"Rare Single Gene Mutation, Genetic Association",2,0,,10
9,TBCB,"tubulin folding cofactor B",,19,"Rare Single Gene Mutation",3,0,,3
9,TBCEL,"tubulin folding cofactor E like",,11,"Rare Single Gene Mutation",1,0,,3
9,TBCK,"TBC1 domain containing kinase",,4,"Rare Single Gene Mutation, Syndromic",1,1,1,6
9,TBL1XR1,"transducin beta like 1 X-linked receptor 1",,3,"Rare Single Gene Mutation, Syndromic, Functional",1,0,9.15,34
9,TBR1,"T-box, brain, 1",,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,10.85,50
9,TBX1,"T-box 1",,22,"Rare Single Gene Mutation, Syndromic, Functional",,1,,7
9,TBX22,"T-box transcription factor 22",,X,"Rare Single Gene Mutation",3,0,,2
9,TCEAL1,"transcription elongation factor A like 1",,X,"Rare Single Gene Mutation, Syndromic",3,1,,4
9,TCF20,"Transcription factor 20 (AR1)",,22,"Rare Single Gene Mutation, Syndromic, Functional",1,1,38,35
9,TCF4,"Transcription factor 4",,18,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,13.5,82
9,TCF7L2,"Transcription factor 7-like 2 (T-cell specific, HMG-box)",,10,"Rare Single Gene Mutation, Syndromic, Functional",1,0,2.1,14
9,TECTA,"tectorin alpha",,11,"Rare Single Gene Mutation",2,0,,10
9,TEK,"TEKreceptortyrosine kinase",,9,"Rare Single Gene Mutation",1,0,2,4
9,TERB2,"telomere repeat binding bouquet formation protein 2",,15,"Rare Single Gene Mutation",2,0,,1
9,TERF2,"Telomeric repeat binding factor 2",,16,"Rare Single Gene Mutation, Functional",2,0,,8
9,TET2,"Tet methylcytosine dioxygenase 2",,4,"Rare Single Gene Mutation, Functional",2,0,,8
9,TET3,"tet methylcytosine dioxygenase 3",,2,"Rare Single Gene Mutation, Syndromic",,1,,8
9,TFB2M,"transcription factor B2, mitochondrial",,1,"Rare Single Gene Mutation",3,0,,1
9,TFE3,"transcription factor binding to IGHM enhancer 3",,X,"Rare Single Gene Mutation, Syndromic",,1,,8
9,TGM1,"transglutaminase 1",,14,"Rare Single Gene Mutation",3,0,,4
9,THBS1,"Thrombospondin 1",,15,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,6
9,THRA,"thyroid hormone receptor alpha",,17,"Rare Single Gene Mutation, Functional",2,0,,5
9,TLE3,"TLE family member 3, transcriptional corepressor",,15,"Rare Single Gene Mutation",1,0,,6
9,TLK2,"tousled-like kinase 2",,17,"Rare Single Gene Mutation, Syndromic",1,1,13.5,27
9,TLN2,"talin 2",,15,"Rare Single Gene Mutation, Functional",3,0,,9
9,TM4SF19,"transmembrane 4 L six family member 19",,3,"Rare Single Gene Mutation",2,0,,5
9,TM4SF20,"Transmembrane 4 L six family member 20",,2,"Rare Single Gene Mutation, Syndromic",,1,,4
9,TM9SF4,"transmembrane 9 superfamily member 4",,20,"Rare Single Gene Mutation",1,0,0.5,5
9,TMEM134,"transmembrane protein 134",,11,"Rare Single Gene Mutation",3,0,,3
9,TMEM39B,"transmembrane protein 39B",,1,"Rare Single Gene Mutation",2,0,,6
9,TMLHE,"trimethyllysine hydroxylase, epsilon",,X,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,11
9,TNPO3,"transportin 3",,7,"Rare Single Gene Mutation",3,0,6.35,9
9,TNRC6B,"Trinucleotide repeat containing 6B",,22,"Rare Single Gene Mutation, Syndromic",2,0,,21
9,TCF12,"transcription factor 12",,15,"Rare Single Gene Mutation, Syndromic",3,0,,9
9,TNRC6C,"trinucleotide repeat containing adaptor 6C",,17,"Rare Single Gene Mutation",2,0,,7
9,TNS2,"tensin 2",,12,"Rare Single Gene Mutation",3,0,,4
9,TOP2B,"DNA topoisomerase II beta",,3,"Rare Single Gene Mutation, Functional",2,0,,8
9,TOP3B,"Topoisomerase (DNA) III beta",,22,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,9
9,TPO,"Thyroid peroxidase",,2,"Rare Single Gene Mutation, Genetic Association",2,0,,2
9,TRAF7,"TNF receptor associated factor 7",,16,"Rare Single Gene Mutation, Syndromic",1,1,3.5,11
9,TRAP1,"TNF receptor associated protein 1",,16,"Rare Single Gene Mutation",3,0,,4
9,TRAPPC2L,"trafficking protein particle complex 2 like",,16,"Rare Single Gene Mutation, Syndromic",3,0,,4
9,TRAPPC6B,"trafficking protein particle complex 6B",,14,"Rare Single Gene Mutation, Syndromic",,1,,9
9,TRAPPC9,"trafficking protein particle complex 9",,8,"Rare Single Gene Mutation, Syndromic, Functional",2,0,,27
9,TRIM23,"tripartite motif containing 23",,5,"Rare Single Gene Mutation",1,0,,8
9,TRIM32,"tripartite motif containing 32",,9,"Rare Single Gene Mutation, Functional",3,0,,5
9,TRIM33,"Tripartite motif containing 33",,1,"Rare Single Gene Mutation, Genetic Association",2,0,,2
9,TRIM8,"tripartite motif containing 8",,10,"Rare Single Gene Mutation, Syndromic",3,1,,6
9,TRIO,"Trio Rho guanine nucleotide exchange factor",,5,"Rare Single Gene Mutation, Syndromic, Functional",1,0,,59
9,TRIP12,"Thyroid hormone receptor interactor 12",,2,"Rare Single Gene Mutation, Syndromic",1,1,27,47
9,TRPC4,"transient receptor potential cation channel subfamily C member 4",,13,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,,6
9,TRPC5,"transient receptor potential cation channel subfamily C member 5",,X,"Rare Single Gene Mutation",3,0,,10
9,TRPC6,"Transient receptor potential cation channel, subfamily C, member 6",,11,"Rare Single Gene Mutation, Functional",2,0,7.2,6
9,TRPM1,"transient receptor potential cation channel subfamily M member 1",,15,"Rare Single Gene Mutation",2,0,,7
9,TRPM3,"transient receptor potential cation channel subfamily M member 3",,9,"Rare Single Gene Mutation, Syndromic",,1,,15
9,TRPM6,"transient receptor potential cation channel subfamily M member 6",,9,"Rare Single Gene Mutation",3,0,,6
9,TRPM7,"transient receptor potential cation channel subfamily M member 7",,15,"Rare Single Gene Mutation",3,0,,8
9,TRRAP,"transformation/transcription domain associated protein",,7,"Rare Single Gene Mutation, Syndromic, Functional",1,1,,21
9,TBL1X,"transducin (beta)-like 1X-linked",,X,"Genetic Association",2,0,,1
9,TDO2,"tryptophan 2,3-dioxygenase",,4,"Genetic Association",2,0,,4
9,TSC1,"tuberous sclerosis 1",,9,"Rare Single Gene Mutation, Syndromic, Functional",1,1,17.1,41
9,TSC2,"tuberous sclerosis 2",,16,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,,70
9,TSHZ1,"teashirt zinc finger homeobox 1",,18,"Rare Single Gene Mutation, Syndromic",1,0,,6
9,TSHZ3,"teashirt zinc finger homeobox 3",,19,"Rare Single Gene Mutation, Functional",1,0,,8
9,TSPAN17,"tetraspanin 17",,5,"Rare Single Gene Mutation",2,0,,4
9,TSPAN4,"tetraspanin 4",,11,"Rare Single Gene Mutation",2,0,,5
9,TSPAN7,"tetraspanin 7",,X,"Rare Single Gene Mutation, Functional",2,0,,10
9,TSPOAP1,"TSPO associated protein 1",,17,"Rare Single Gene Mutation",2,0,,8
9,TSPYL2,"TSPY like 2",,X,"Rare Single Gene Mutation, Functional",3,0,,7
9,TTI2,"TELO2 interacting protein 2",,8,"Rare Single Gene Mutation, Syndromic",,1,,3
9,TTN,titin,,2,"Rare Single Gene Mutation, Syndromic",2,1,,37
9,TUBGCP5,"tubulin, gamma complex associated protein 5",,15,"Rare Single Gene Mutation",2,0,,6
9,U2AF2,"U2 small nuclear RNA auxiliary factor 2",,19,"Rare Single Gene Mutation, Syndromic",3,0,,8
9,UBAP2L,"ubiquitin associated protein 2 like",,1,"Rare Single Gene Mutation, Syndromic",1,0,,5
9,UBE3A,"ubiquitin protein ligase E3A",,15,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,,56
9,UBE3C,"Ubiquitin protein ligase E3C",,7,"Rare Single Gene Mutation, Syndromic",2,0,,8
9,UBN2,"ubinuclein 2",,7,"Rare Single Gene Mutation",2,0,,5
9,UBR1,"ubiquitin protein ligase E3 component n-recognin 1",,15,"Rare Single Gene Mutation",1,0,1.6,5
9,UBR3,"ubiquitin protein ligase E3 component n-recognin 3",,2,"Rare Single Gene Mutation",2,0,,6
9,UBR5,"ubiquitin protein ligase E3 component n-recognin 5",,8,"Rare Single Gene Mutation, Syndromic",2,0,18.45,14
9,UGGT1,"UDP-glucose glycoprotein glucosyltransferase 1",,2,"Rare Single Gene Mutation, Syndromic",3,1,,5
9,UIMC1,"ubiquitin interaction motif containing 1",,5,"Rare Single Gene Mutation",2,0,,6
9,UNC13A,"unc-13 homolog A",,19,"Rare Single Gene Mutation, Syndromic",2,1,,12
9,UNC5D,"unc-5 netrin receptor D",,8,"Rare Single Gene Mutation",3,0,,5
9,UNC79,"unc-79 homolog, NALCN channel complex subunit",,14,"Rare Single Gene Mutation, Functional",2,0,,10
9,UNC80,"unc-80 homolog, NALCN activator",,2,"Rare Single Gene Mutation",2,0,,13
9,UPF2,"UPF2, regulator of nonsense mediated mRNA decay",,10,"Rare Single Gene Mutation, Functional",2,0,,10
9,UPF3B,"UPF3B, regulator of nonsense mediated mRNA decay",,X,"Rare Single Gene Mutation, Syndromic",1,1,,20
9,USH2A,usherin,,1,"Rare Single Gene Mutation",2,0,,13
9,USP15,"ubiquitin specific peptidase 15",,12,"Rare Single Gene Mutation",2,0,,5
9,USP24,"ubiquitin specific peptidase 24",,1,"Rare Single Gene Mutation, Genetic Association",3,0,,12
9,USP27X,"ubiquitin specific peptidase 27 X-linked",,X,"Rare Single Gene Mutation",3,0,,7
9,USP30,"ubiquitin specific peptidase 30",,12,"Rare Single Gene Mutation",3,0,,3
9,USP45,"Ubiquitin specific peptidase 45",,6,"Rare Single Gene Mutation",2,0,,8
9,USP7,"Ubiquitin specific peptidase 7 (herpes virus-associated)",,16,"Rare Single Gene Mutation, Syndromic, Functional",2,1,,18
9,USP9X,"ubiquitin specific peptidase 9 X-linked",,X,"Rare Single Gene Mutation, Syndromic, Functional",1,1,,22
9,USP9Y,"ubiquitin specific peptidase 9, Y-linked",,Y,"Rare Single Gene Mutation, Genetic Association",2,0,,2
9,VAMP2,"vesicle associated membrane protein 2",,17,"Rare Single Gene Mutation, Syndromic",,1,,4
9,VCP,"valosin containing protein",,9,"Rare Single Gene Mutation, Functional",3,0,,7
9,VEZF1,"vascular endothelial zinc finger 1",,17,"Rare Single Gene Mutation",1,0,0.5,3
9,VIL1,"Villin 1",,2,"Rare Single Gene Mutation",2,0,,4
9,VPS13B,"vacuolar protein sorting 13 homolog B (yeast)",,8,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,1,6.35,34
9,VPS54,"VPS54subunit of GARP complex",,2,"Rare Single Gene Mutation",3,0,,3
9,VSIG4,"V-set and immunoglobulin domain containing 4",,X,"Rare Single Gene Mutation",2,0,,4
9,VWA7,"von Willebrand factor A domain containing 7",,6,"Rare Single Gene Mutation",3,0,,3
9,WAC,"WW domain containing adaptor with coiled-coil",,10,"Rare Single Gene Mutation, Syndromic",1,1,15,34
9,WASF1,"WAS protein family member 1",,6,"Rare Single Gene Mutation, Syndromic",,1,,5
9,WDFY3,"WD repeat and FYVE domain containing 3",,4,"Rare Single Gene Mutation, Syndromic, Functional",1,0,17.2,28
9,WDFY4,"WDFY family member 4",,10,"Rare Single Gene Mutation",2,0,,14
9,WDR26,"WD repeat domain 26",,1,"Rare Single Gene Mutation, Syndromic",,1,,11
9,WDR37,"WD repeat domain 37",,10,"Rare Single Gene Mutation, Syndromic",3,0,,6
9,WDR5,"WD repeat domain 5",,9,"Rare Single Gene Mutation, Syndromic",,1,,3
9,WNK3,"WNK lysine deficient protein kinase 3",,X,"Rare Single Gene Mutation",2,0,,9
9,WNT1,"Wingless-type MMTV integration site family, member 1",,12,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,,6
9,WWOX,"WW domain containing oxidoreductase",,16,"Rare Single Gene Mutation, Syndromic",2,0,,18
9,WWP1,"WW domain containing E3 ubiquitin protein ligase 1",,8,"Rare Single Gene Mutation",3,0,,2
9,XPC,"xeroderma pigmentosum, complementation group C",,3,"Rare Single Gene Mutation, Syndromic",,1,,13
9,XPO1,"exportin 1",,2,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,,12
9,XRCC6,"X-ray repair cross complementing 6",,22,"Rare Single Gene Mutation",3,0,,2
9,YEATS2,"YEATS domain containing 2",,3,"Rare Single Gene Mutation, Genetic Association",2,0,,5
9,YTHDC2,"YTH domain containing 2",,5,"Rare Single Gene Mutation, Genetic Association",2,0,,8
9,YWHAE,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon",,17,"Rare Single Gene Mutation",2,0,,5
9,YWHAG,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma",,7,"Rare Single Gene Mutation, Syndromic",3,1,,15
9,YWHAZ,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta",,8,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",3,0,,16
9,YY1,"YY1transcription factor",,14,"Rare Single Gene Mutation, Syndromic, Functional",1,1,,12
9,ZBTB16,"Zinc finger and BTB domain containing 16",,11,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,3
9,ZBTB18,"zinc finger and BTB domain containing 18",,1,"Rare Single Gene Mutation, Syndromic",,1,,15
9,ZBTB20,"Zinc finger and BTB domain containing 20",,3,"Rare Single Gene Mutation, Syndromic",1,1,,32
9,ZBTB21,"zinc finger and BTB domain containing 21",,21,"Rare Single Gene Mutation",1,0,,4
9,ZBTB47,"zinc finger and BTB domain containing 47",,3,"Rare Single Gene Mutation",3,0,,2
9,ZBTB7A,"zinc finger and BTB domain containing 7A",,19,"Rare Single Gene Mutation, Syndromic",,1,,2
9,ZC3H11A,"zinc finger CCCH-type containing 11A",,1,"Rare Single Gene Mutation",2,0,,4
9,ZC3H4,"zinc finger CCCH-type containing 4",,19,"Rare Single Gene Mutation",2,0,,8
9,ZFHX3,"zinc finger homeobox 3",,16,"Rare Single Gene Mutation, Syndromic",3,1,,15
9,ZFHX4,"zinc finger homeobox 4",,8,"Rare Single Gene Mutation, Syndromic",3,1,,5
9,ZFX,"zinc finger protein X-linked",,X,"Rare Single Gene Mutation, Syndromic",3,1,,5
9,ZFYVE26,"zinc finger FYVE-type containing 26",,14,"Rare Single Gene Mutation",2,0,,7
9,ZMIZ1,"zinc finger MIZ-type containing 1",,10,"Rare Single Gene Mutation, Syndromic, Functional",2,1,,13
9,ZMYM2,"zinc finger MYM-type containing 2",,13,"Rare Single Gene Mutation, Syndromic",2,1,,10
9,UBE2H,"ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)",,7,"Genetic Association",2,0,,2
9,VASH1,"vasohibin 1",,14,"Genetic Association",2,0,,4
9,VDR,"vitamin D receptor",,12,"Genetic Association, Functional",2,0,,10
9,ZEB2,"zinc finger E-box binding homeobox 2",,2,"Rare Single Gene Mutation, Syndromic",3,0,,8
9,ZFYVE9,"zinc finger FYVE-type containing 9",,1,"Rare Single Gene Mutation, Functional",3,0,,6
9,ZMYM3,"zinc finger MYM-type containing 3",,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",,1,,9
9,ZMYND11,"Zinc finger, MYND-type containing 11",,10,"Rare Single Gene Mutation, Syndromic, Functional",2,0,,20
9,ZMYND8,"zinc finger MYND-type containing 8",,20,"Rare Single Gene Mutation, Syndromic",1,1,4.5,9
9,ZNF18,"zinc finger protein 18",,17,"Rare Single Gene Mutation",2,0,,2
9,ZNF292,"zinc finger protein 292",,6,"Rare Single Gene Mutation, Syndromic, Functional",1,1,,16
9,ZNF385B,"Zinc finger protein 385B",,2,"Rare Single Gene Mutation, Genetic Association",2,0,,4
9,ZNF462,"Zinc finger protein 462",,9,"Rare Single Gene Mutation, Syndromic, Functional",1,1,10.6,20
9,ZNF517,"Zinc finger protein 517",,8,"Rare Single Gene Mutation",2,0,,5
9,ZNF532,"zinc finger protein 532",,18,"Rare Single Gene Mutation",3,0,,4
9,ZNF536,"zinc finger protein 536",,19,"Rare Single Gene Mutation, Genetic Association, Functional",3,0,,11
9,ZNF548,"zinc finger protein 548",,19,"Rare Single Gene Mutation",2,0,,4
9,ZNF559,"Zinc finger protein 559",,19,"Rare Single Gene Mutation",2,0,,10
9,ZNF626,"zinc finger protein 626",,19,"Rare Single Gene Mutation",2,0,,4
9,ZNF644,"zinc finger protein 644",,1,"Rare Single Gene Mutation",3,0,,4
9,ZNF711,"zinc finger protein 711",,X,"Rare Single Gene Mutation",2,0,4.25,5
9,ZNF713,"Zinc finger protein 713",,7,"Rare Single Gene Mutation",2,0,,3
9,ZNF774,"Zinc finger protein 774",,15,"Rare Single Gene Mutation",2,0,,4
9,ZNF804A,"Zinc finger protein 804A",,2,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,,16
9,ZNF827,"Zinc finger protein 827",,4,"Rare Single Gene Mutation, Genetic Association",2,0,,4
9,ZNF865,"zinc finger protein 865",,19,"Rare Single Gene Mutation, Syndromic",1,0,,5
9,ZSWIM6,"zinc finger SWIM-type containing 6",,5,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",,1,,8
9,ZWILCH,"zwilchkinetochore protein",,15,"Rare Single Gene Mutation",2,0,,5
